gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
17200	-10412.5643	-2.0056	-0.3509	0.824	18.5795	13.671	16.3164	12.5311	0.0659	-1.5508	2.9382	2.741	6.683	1.5003	1.5003	0.6914	0.9907	0.0093
17250	-10493.6243	-1.972	-0.3528	0.8045	18.5449	14.121	17.059	12.7278	0.0725	-1.6378	3.0593	2.7524	7.5554	1.5282	1.5282	0.6748	0.9905	0.0095
17300	-10457.3526	-2.0095	-0.3503	0.8014	20.3949	12.7594	15.7701	13.1918	0.0516	-1.4342	3.6014	2.801	6.5581	1.4846	1.4846	0.6491	0.9891	0.0109
17350	-10376.7706	-2.1112	-0.3592	0.8988	19.6795	13.5912	16.5788	12.6349	0.0507	-1.5515	3.6735	2.8255	6.7407	1.4558	1.4558	0.661	0.9885	0.0115
17400	-10428.8647	-2.0281	-0.3603	0.8712	19.6795	14.1149	16.1214	13.1867	0.0659	-1.3956	3.5033	2.8112	7.0351	1.4564	1.4564	0.6634	0.9877	0.0123
17450	-10473.5589	-2.0087	-0.3825	0.8787	21.6944	14.0992	17.7524	13.1867	0.0806	-1.602	3.4912	2.8013	7.4618	1.5663	1.5663	0.6644	0.9926	0.0074
17500	-10461.6552	-2.0119	-0.3666	0.881	20.5856	14.0992	18.4018	13.3596	0.0703	-1.5606	3.2978	2.7541	7.1825	1.5289	1.5289	0.6727	0.9893	0.0107
17550	-10477.8944	-1.9844	-0.3713	0.8423	20.5856	15.3489	17.2535	13.3596	0.0742	-1.7399	2.6222	2.7777	7.4463	1.5545	1.5545	0.6863	0.9923	0.0077
17600	-10483.2761	-1.9735	-0.3633	0.8345	21.3622	14.5534	16.6855	13.0973	0.0953	-1.5921	2.9768	2.7514	7.797	1.5582	1.5582	0.6874	0.99	0.01
17650	-10469.0786	-2.0489	-0.3668	0.889	18.2074	12.8942	15.4166	12.3557	0.0726	-1.7488	2.7428	2.7526	7.3205	1.6054	1.6054	0.6953	0.9909	0.0091
17700	-10430.1584	-1.9887	-0.3705	0.8394	18.4549	13.291	16.2452	12.7263	0.0907	-1.6402	2.2677	2.7155	6.7862	1.5016	1.5016	0.6933	0.989	0.011
17750	-10509.9987	-2.0497	-0.3582	0.8641	19.5513	14.3262	16.7138	14.0209	0.0779	-1.578	2.6649	2.6976	6.5375	1.5487	1.5487	0.6881	0.9889	0.0111
17800	-10479.8587	-2.0388	-0.338	0.8242	20.3167	13.003	18.8689	13.2743	0.1088	-1.5859	2.5527	2.7556	6.8071	1.5873	1.5873	0.698	0.9906	0.0094
17850	-10549.2919	-1.9791	-0.3535	0.8371	18.959	12.3923	16.033	12.4619	0.097	-1.3574	2.9013	2.7698	6.9483	1.4383	1.4383	0.6675	0.9929	0.0071
17900	-10572.1051	-2.0015	-0.3609	0.8617	17.0362	12.5998	15.3257	11.435	0.0955	-1.3547	2.8468	2.8011	6.7725	1.5213	1.5213	0.6608	0.9878	0.0122
17950	-10557.1293	-2.0001	-0.3526	0.8055	17.2816	12.3903	15.1658	11.2768	0.0696	-1.3835	2.9442	2.766	6.173	1.3871	1.3871	0.6627	0.9865	0.0135
18000	-10479.6528	-2.0135	-0.3567	0.8543	17.2816	12.5425	15.1658	12.6499	0.0768	-1.5447	2.787	2.7719	6.3222	1.4966	1.4966	0.6758	0.9842	0.0158
18050	-10533.1796	-2.0339	-0.3527	0.8677	17.2816	11.9217	16.5599	11.5548	0.0685	-1.277	3.3381	2.83	6.9906	1.4738	1.4738	0.6535	0.9867	0.0133
18100	-10490.4726	-2.0549	-0.3551	0.8845	17.7321	11.9217	15.7374	12.7654	0.0617	-1.2809	3.8949	2.8793	7.0206	1.3325	1.3325	0.6383	0.9904	0.0096
18150	-10505.5326	-2.0101	-0.3594	0.8659	17.7321	12.1345	14.414	12.0123	0.0476	-1.4132	3.6169	2.8495	6.9032	1.5137	1.5137	0.6532	0.9904	0.0096
18200	-10557.6187	-2.0171	-0.3505	0.8253	17.4331	13.7908	16.0642	11.825	0.0519	-1.6897	3.3613	2.7443	7.3191	1.6136	1.6136	0.6826	0.9915	0.0085
18250	-10515.4528	-2.0887	-0.3514	0.8726	19.0842	13.9055	15.884	11.578	0.0944	-1.7202	2.4545	2.7677	7.6692	1.5388	1.5388	0.6884	0.9927	0.0073
18300	-10490.8032	-2.1281	-0.3396	0.8999	19.4281	14.0694	16.1577	13.8995	0.0866	-1.7457	2.8492	2.7141	7.2738	1.5507	1.5507	0.6889	0.9905	0.0095
18350	-10622.5634	-2.0587	-0.3569	0.8811	17.6771	12.7605	16.7676	12.3177	0.0882	-1.5808	2.4643	2.7352	7.0203	1.5504	1.5504	0.6993	0.991	0.009
18400	-10624.0322	-1.9938	-0.3539	0.8587	18.2484	12.5344	16.4528	12.0938	0.0863	-1.3123	3.2113	2.7655	6.6118	1.3719	1.3719	0.6476	0.9839	0.0161
18450	-10564.0318	-2.0745	-0.3443	0.9049	18.2484	12.6203	15.9455	12.0938	0.1023	-1.379	2.8477	2.7649	6.6574	1.5161	1.5161	0.672	0.9803	0.0197
18500	-10646.2723	-2.0199	-0.3446	0.8484	18.4312	11.6086	14.3203	11.6912	0.0619	-1.5997	2.6679	2.6931	6.715	1.5646	1.5646	0.6889	0.9897	0.0103
18550	-10617.1877	-2.0046	-0.3444	0.8146	18.6994	12.8698	15.567	11.2265	0.089	-1.5583	2.6831	2.7538	6.4178	1.4457	1.4457	0.7037	0.9816	0.0184
18600	-10527.7027	-2.0171	-0.3544	0.8224	18.1259	12.7933	15.2572	12.1096	0.0763	-1.5529	2.7722	2.7571	7.0406	1.5408	1.5408	0.6742	0.991	0.009
18650	-10556.7894	-1.9778	-0.3561	0.8218	19.295	12.7884	14.408	12.1096	0.0843	-1.5631	2.9375	2.7782	6.4797	1.4986	1.4986	0.6688	0.9883	0.0117
18700	-10436.1156	-2.1254	-0.3586	0.9071	19.295	12.9103	17.3857	13.1509	0.0783	-1.4805	3.0872	2.7968	6.9797	1.4866	1.4866	0.668	0.9877	0.0123
18750	-10267.7342	-2.1339	-0.3579	0.9191	19.2314	13.2494	16.9208	13.1509	0.1085	-1.5145	2.7726	2.8137	7.3085	1.505	1.505	0.6882	0.9894	0.0106
18800	-10333.964	-2.0989	-0.361	0.8986	19.5758	13.323	17.094	11.4766	0.0661	-1.5676	2.9312	2.8153	6.5685	1.4483	1.4483	0.6742	0.987	0.013
18850	-10434.2055	-2.0796	-0.3581	0.8897	19.0518	13.323	16.8547	11.8746	0.0664	-1.2262	3.4974	2.8046	6.7658	1.3468	1.3468	0.6356	0.9869	0.0131
18900	-10583.7067	-2.066	-0.3452	0.8408	18.2738	14.0893	14.109	12.2882	0.0696	-1.4704	3.1456	2.7684	6.8121	1.5055	1.5055	0.6859	0.9873	0.0127
18950	-10517.6747	-2.0951	-0.3352	0.8794	18.4313	12.991	16.8192	13.2229	0.0751	-1.3531	3.3689	2.8335	6.8711	1.4134	1.4134	0.6448	0.9858	0.0142
19000	-10544.2735	-2.0916	-0.344	0.8803	18.4313	12.3801	16.2833	13.1882	0.0573	-1.3962	3.6357	2.7959	6.5177	1.3178	1.3178	0.6553	0.9858	0.0142
19050	-10525.0163	-2.0402	-0.3505	0.8617	18.527	12.4758	15.4347	12.3967	0.0439	-1.0381	4.0766	2.8667	6.9671	1.4321	1.4321	0.6271	0.9886	0.0114
19100	-10522.0783	-2.0067	-0.3473	0.8184	16.4683	12.6685	16.5646	12.6904	0.0669	-1.2255	3.4668	2.8391	6.6175	1.3529	1.3529	0.6497	0.9849	0.0151
19150	-10546.5838	-2.0126	-0.3532	0.836	18.3339	12.1858	15.18	11.8615	0.0937	-1.4107	2.7631	2.7578	7.1696	1.4786	1.4786	0.6773	0.9929	0.0071
19200	-10540.0663	-2.0188	-0.3603	0.8389	17.6989	12.6956	14.5513	12.5573	0.111	-1.5665	2.7245	2.7375	7.065	1.5537	1.5537	0.6848	0.9925	0.0075
19250	-10524.6721	-2.049	-0.3569	0.8732	17.2777	12.7862	15.1549	11.6607	0.0733	-1.6701	3.0772	2.7598	6.1229	1.5064	1.5064	0.6866	0.9892	0.0108
19300	-10562.8313	-1.9923	-0.3505	0.8438	18.1852	13.9025	15.52	11.7724	0.0966	-1.2628	3.097	2.7703	6.3939	1.4639	1.4639	0.6704	0.9868	0.0132
19350	-10396.0584	-2.1003	-0.3549	0.9261	18.9891	14.781	17.179	12.2336	0.0796	-1.4277	2.9529	2.763	6.776	1.5291	1.5291	0.6716	0.9864	0.0136
19400	-10405.787	-2.0611	-0.36	0.9081	19.5018	12.9087	16.6587	13.1092	0.0875	-1.3761	3.2849	2.8392	7.0564	1.463	1.463	0.6605	0.9916	0.0084
19450	-10499.7524	-2.0588	-0.3583	0.883	18.9303	13.0268	16.2595	13.015	0.0977	-1.2761	3.2909	2.8728	7.1699	1.4708	1.4708	0.6598	0.9887	0.0113
19500	-10441.1591	-2.0358	-0.3633	0.8848	19.7314	12.6231	15.4096	12.3531	0.0901	-1.795	2.5442	2.6607	6.2226	1.5192	1.5192	0.693	0.9847	0.0153
19550	-10567.5102	-2.0745	-0.3543	0.8734	19.6576	14.021	16.3576	12.098	0.0789	-1.4995	2.8881	2.7367	7.3205	1.5161	1.5161	0.6788	0.9935	0.0065
19600	-10474.1627	-2.0409	-0.3715	0.8922	18.6799	13.3084	15.346	12.098	0.0795	-1.4947	3.0631	2.7398	6.6236	1.435	1.435	0.6862	0.9891	0.0109
19650	-10533.4446	-1.9822	-0.3701	0.8387	18.6799	12.9189	15.9355	11.8213	0.0711	-1.2867	3.1256	2.8344	6.9655	1.3893	1.3893	0.6681	0.9881	0.0119
19700	-10467.632	-1.9577	-0.3695	0.8022	20.4011	14.0635	16.8427	11.9374	0.0616	-1.2399	3.5747	2.8522	6.333	1.3251	1.3251	0.6346	0.9795	0.0205
19750	-10515.4575	-1.9581	-0.366	0.8005	20.4011	13.2501	16.5085	13.2727	0.0888	-1.374	2.9947	2.7975	6.6441	1.5038	1.5038	0.6713	0.9855	0.0145
19800	-10411.576	-2.005	-0.3615	0.8316	17.6262	13.9618	16.5085	12.095	0.0738	-1.4073	3.2685	2.8071	7.13	1.4044	1.4044	0.6625	0.9908	0.0092
19850	-10556.9816	-2.0169	-0.3527	0.8511	18.1057	13.2326	15.7773	12.095	0.0472	-1.5065	3.6464	2.8196	7.1888	1.4375	1.4375	0.6623	0.9935	0.0065
19900	-10433.5804	-2.0287	-0.3492	0.8522	19.2993	13.2326	17.0952	12.095	0.0689	-1.0026	4.558	2.8539	7.2648	1.4108	1.4108	0.6361	0.9862	0.0138
19950	-10524.2254	-2.0472	-0.3439	0.8431	19.2993	12.4028	16.9974	12.6825	0.0625	-0.9357	4.6488	2.9061	7.0967	1.2767	1.2767	0.59	0.9903	0.0097
20000	-10492.7789	-2.035	-0.3424	0.8178	19.2993	12.7628	16.9974	12.8958	0.045	-1.0386	4.839	2.87	6.8764	1.2303	1.2303	0.6005	0.9866	0.0134
20050	-10385.1078	-2.0478	-0.3401	0.8253	20.9625	12.5362	15.3349	13.4456	0.0537	-1.4289	3.9963	2.8314	6.9458	1.3794	1.3794	0.6507	0.99	0.01
20100	-10551.1191	-2.0724	-0.3521	0.8796	18.6001	13.1084	16.2702	11.9158	0.0534	-1.5037	3.2066	2.7812	7.0405	1.4319	1.4319	0.6611	0.9926	0.0074
20150	-10474.5975	-1.9905	-0.3474	0.8372	18.7462	13.432	15.6608	11.6517	0.0713	-1.5696	3.1764	2.7229	7.0533	1.5798	1.5798	0.6654	0.9879	0.0121
20200	-10484.3363	-1.9917	-0.3643	0.8368	19.7101	12.8785	16.0872	11.163	0.0674	-1.4469	3.1969	2.8146	7.3015	1.48	1.48	0.6664	0.9933	0.0067
20250	-10633.4793	-2.0167	-0.3506	0.8548	17.6867	12.4674	15.9946	11.9859	0.0747	-1.5415	3.0732	2.73	7.2365	1.5887	1.5887	0.6878	0.9927	0.0073
20300	-10458.5059	-2.1141	-0.3401	0.9111	17.0927	12.9239	16.343	11.9572	0.0747	-1.6775	3.0711	2.743	6.1152	1.5054	1.5054	0.7008	0.9822	0.0178
20350	-10546.8416	-2.1125	-0.3514	0.9179	19.3828	13.5975	16.343	12.2202	0.0962	-1.5346	2.6162	2.75	6.9034	1.5304	1.5304	0.6879	0.9857	0.0143
20400	-10614.5034	-2.0375	-0.3557	0.8925	17.7174	12.6208	16.343	13.2	0.075	-1.7612	2.6009	2.7303	7.4454	1.6068	1.6068	0.6979	0.9937	0.0063
20450	-10542.7185	-2.038	-0.3492	0.8482	17.7174	12.6963	16.432	12.3474	0.088	-1.6536	2.2868	2.718	7.2795	1.6017	1.6017	0.6983	0.9933	0.0067
20500	-10471.2053	-2.0431	-0.3394	0.8689	19.2428	12.1377	16.2305	12.2985	0.0988	-1.604	2.3349	2.7032	6.9153	1.6655	1.6655	0.6955	0.9894	0.0106
20550	-10470.9727	-2.0288	-0.3602	0.8677	18.7378	12.2035	16.1007	12.423	0.0898	-1.6156	2.4727	2.7203	6.6642	1.4735	1.4735	0.6939	0.9817	0.0183
20600	-10389.6293	-1.9579	-0.359	0.7738	18.8348	12.3904	16.2439	12.259	0.1084	-1.4771	2.7645	2.7993	7.1781	1.393	1.393	0.663	0.984	0.016
20650	-10533.891	-1.9167	-0.3703	0.8015	19.4174	13.1145	16.0698	12.1397	0.108	-1.558	2.6874	2.7553	6.2695	1.4183	1.4183	0.682	0.9802	0.0198
20700	-10546.7347	-2.0444	-0.3493	0.8412	19.1135	13.9025	16.3781	12.1985	0.0751	-1.4235	3.4654	2.8035	6.9028	1.4582	1.4582	0.6603	0.9904	0.0096
20750	-10554.5959	-2.0164	-0.3545	0.8458	19.5263	13.2554	16.3846	12.9141	0.063	-1.4397	3.6942	2.8172	7.0963	1.4034	1.4034	0.6497	0.9873	0.0127
20800	-10584.6591	-1.9606	-0.3648	0.8049	19.6386	14.1306	16.2833	11.9424	0.059	-1.4494	3.8493	2.8332	6.9531	1.4955	1.4955	0.6575	0.9925	0.0075
20850	-10513.7116	-1.9995	-0.3576	0.8424	18.2257	13.7618	16.3515	12.0935	0.0603	-1.338	3.7053	2.8391	6.9774	1.4279	1.4279	0.6461	0.9914	0.0086
20900	-10446.3106	-2.0375	-0.3668	0.8513	18.2257	13.8957	16.0888	12.4462	0.0541	-1.4241	3.5222	2.7986	6.7706	1.3945	1.3945	0.6562	0.9828	0.0172
20950	-10444.4297	-2.1166	-0.3608	0.9135	19.3565	12.8334	15.7599	12.4462	0.0859	-1.4618	2.9913	2.7419	6.4016	1.4472	1.4472	0.6612	0.9863	0.0137
21000	-10545.5409	-2.1343	-0.3449	0.9411	20.2394	13.3219	14.575	12.4462	0.091	-1.4802	3.2188	2.7692	6.8167	1.5272	1.5272	0.6792	0.9922	0.0078
21050	-10412.656	-2.2048	-0.3466	0.9971	18.7305	12.5486	15.0647	12.6735	0.0716	-1.4888	2.7669	2.7537	7.1596	1.5188	1.5188	0.6787	0.9925	0.0075
21100	-10333.5047	-2.1176	-0.3377	0.8887	18.6192	13.3245	17.3604	12.6288	0.0814	-1.3848	3.3491	2.7964	6.312	1.4362	1.4362	0.665	0.9886	0.0114
21150	-10364.0979	-2.0807	-0.3412	0.8638	18.7062	13.8958	14.9269	13.7667	0.1023	-1.6047	2.717	2.7523	7.1901	1.5359	1.5359	0.6841	0.9928	0.0072
21200	-10389.6535	-2.0461	-0.3487	0.8471	19.6411	13.3932	16.2277	11.9221	0.0825	-1.3378	3.1597	2.8621	6.6462	1.4736	1.4736	0.6546	0.9925	0.0075
21250	-10418.6171	-2.0054	-0.3475	0.8052	19.5469	14.1077	17.4867	12.8029	0.0788	-1.3606	2.8796	2.8114	6.4587	1.3821	1.3821	0.6624	0.9863	0.0137
21300	-10379.8832	-2.0187	-0.3563	0.8495	20.2086	13.0071	16.8671	12.6215	0.0649	-1.4353	3.2582	2.8171	6.5436	1.4933	1.4933	0.6746	0.9841	0.0159
21350	-10521.3494	-2.0765	-0.3403	0.8974	18.818	13.5823	16.1648	12.1372	0.0821	-1.4618	3.4027	2.7685	6.821	1.5534	1.5534	0.6832	0.992	0.008
21400	-10493.0419	-2.0989	-0.3372	0.8684	18.9398	14.4659	15.8538	12.4109	0.0727	-1.2849	3.6085	2.8306	6.9176	1.3466	1.3466	0.648	0.9879	0.0121
21450	-10593.7185	-2.0572	-0.3419	0.8644	18.2641	13.0209	16.0744	11.3977	0.032	-1.4415	3.7795	2.8473	6.7153	1.3407	1.3407	0.6528	0.9842	0.0158
21500	-10432.0733	-2.1078	-0.3466	0.8941	18.2641	13.4997	17.1662	12.2153	0.0501	-0.9136	4.5346	2.8885	6.5467	1.302	1.302	0.6046	0.9837	0.0163
21550	-10357.3205	-2.1698	-0.3416	0.9217	17.4226	13.3411	17.5505	12.6981	0.043	-0.9921	4.8995	2.8917	5.9233	1.2864	1.2864	0.6005	0.9856	0.0144
21600	-10416.6574	-2.1035	-0.3606	0.9077	17.4226	13.5284	14.3084	12.1031	0.0355	-1.2342	4.2316	2.9133	6.5529	1.2354	1.2354	0.6178	0.9793	0.0207
21650	-10371.0387	-2.0996	-0.3496	0.8782	18.424	14.1959	16.2074	12.909	0.0667	-0.8849	4.6084	2.8706	6.8252	1.3334	1.3334	0.6018	0.9811	0.0189
21700	-10473.0148	-2.0754	-0.349	0.8549	19.6205	12.8154	14.8313	13.1447	0.0615	-1.1958	3.8185	2.8824	7.2573	1.4158	1.4158	0.6316	0.9921	0.0079
21750	-10500.7324	-2.0796	-0.3531	0.851	18.6045	12.2026	15.6158	11.6196	0.0648	-1.0897	4.0474	2.8414	7.2413	1.3677	1.3677	0.6295	0.9891	0.0109
21800	-10390.3158	-2.018	-0.3506	0.8315	18.199	12.9521	13.8206	13.4139	0.0682	-1.5061	3.1366	2.7787	6.9315	1.3919	1.3919	0.6749	0.9872	0.0128
21850	-10453.158	-2.0012	-0.3661	0.8272	18.199	13.1679	14.108	12.0522	0.061	-1.3023	3.4059	2.8344	6.5625	1.2972	1.2972	0.6443	0.9803	0.0197
21900	-10350.5085	-2.0254	-0.3673	0.8576	16.9503	12.8849	14.108	12.8269	0.0738	-1.5171	3.3211	2.8371	7.1289	1.5028	1.5028	0.654	0.9912	0.0088
21950	-10434.4267	-2.0347	-0.3796	0.888	17.9664	12.8734	16.8115	12.8269	0.0779	-1.1269	3.916	2.8175	7.1665	1.4114	1.4114	0.6366	0.9897	0.0103
22000	-10483.3831	-2.0271	-0.3683	0.8896	17.9664	12.3871	15.7439	12.2139	0.0616	-1.2232	3.5557	2.8523	7.4578	1.3631	1.3631	0.6407	0.9924	0.0076
22050	-10399.5286	-2.035	-0.3456	0.8276	17.9664	13.771	16.545	12.9443	0.0599	-1.2382	3.6098	2.8151	6.5632	1.3926	1.3926	0.644	0.9888	0.0112
22100	-10586.5626	-2.0066	-0.3457	0.8356	17.9664	12.3677	17.3926	12.4704	0.0755	-1.813	3.0176	2.7053	6.548	1.5326	1.5326	0.6897	0.9865	0.0135
22150	-10500.0753	-2.0466	-0.3503	0.8578	19.0962	12.6324	14.841	11.4508	0.0653	-1.5206	3.1713	2.792	6.7168	1.5459	1.5459	0.686	0.991	0.009
22200	-10490.1094	-2.0091	-0.3597	0.8382	17.1845	13.0207	14.7754	12.2092	0.0653	-1.5471	3.226	2.7701	6.9578	1.6213	1.6213	0.6644	0.9908	0.0092
22250	-10483.6041	-1.9626	-0.3596	0.7953	18.958	12.4927	16.6312	12.4756	0.08	-1.5401	3.2579	2.7613	6.9435	1.5601	1.5601	0.6738	0.9898	0.0102
22300	-10539.6155	-2.0523	-0.3451	0.8283	18.958	12.953	16.1729	12.4756	0.082	-1.6936	2.8785	2.7495	7.2157	1.6201	1.6201	0.6812	0.993	0.007
22350	-10542.847	-2.0352	-0.3505	0.8313	17.9415	11.7174	16.1729	12.4756	0.0641	-1.5687	2.7826	2.7091	6.7417	1.5261	1.5261	0.6731	0.9852	0.0148
22400	-10585.6649	-2.0398	-0.353	0.8659	19.1787	12.1862	16.1729	12.4411	0.0883	-1.6003	2.6946	2.7689	7.2837	1.4801	1.4801	0.6761	0.9867	0.0133
22450	-10462.1855	-1.9604	-0.3649	0.8329	19.1787	11.7444	15.4422	12.1005	0.0964	-1.3576	2.792	2.7485	6.9678	1.5229	1.5229	0.6761	0.9865	0.0135
22500	-10594.1925	-2.0451	-0.3349	0.8401	17.1963	13.6965	17.1044	11.8716	0.0713	-1.4875	3.214	2.8023	7.0525	1.5647	1.5647	0.6795	0.9912	0.0088
22550	-10486.2526	-1.993	-0.3401	0.7956	19.3741	12.8285	17.5764	12.903	0.0907	-1.5296	2.9587	2.8328	7.2071	1.4324	1.4324	0.6628	0.9938	0.0062
22600	-10503.1555	-1.9892	-0.3478	0.8097	19.3741	12.7124	15.8351	12.0867	0.0932	-1.7876	2.358	2.7156	7.116	1.6613	1.6613	0.6999	0.9943	0.0057
22650	-10496.9745	-2.0092	-0.3451	0.7972	21.3368	13.0334	15.9196	13.2109	0.0872	-1.5986	2.6608	2.7453	6.929	1.5291	1.5291	0.6933	0.9904	0.0096
22700	-10506.0189	-2.0289	-0.3549	0.8505	19.5415	12.4763	17.6644	13.4523	0.1054	-1.7314	2.3703	2.6482	7.5551	1.7101	1.7101	0.7191	0.9938	0.0062
22750	-10598.5242	-2.0221	-0.3497	0.8471	19.844	12.8174	16.2309	13.1467	0.1162	-1.8236	2.0192	2.6375	7.5929	1.7151	1.7151	0.7276	0.9937	0.0063
22800	-10588.3684	-1.935	-0.3485	0.7915	18.7993	12.7708	17.0251	13.61	0.1103	-1.7097	2.2114	2.7176	6.9458	1.5417	1.5417	0.6998	0.9888	0.0112
22850	-10672.3942	-2.0689	-0.338	0.8678	18.7993	13.3631	17.3687	12.7518	0.0841	-1.752	2.2145	2.7186	7.3116	1.544	1.544	0.6988	0.9914	0.0086
22900	-10615.6958	-1.9906	-0.356	0.8381	19.2542	13.2517	16.089	12.5924	0.0984	-1.599	2.4534	2.6931	6.5155	1.5291	1.5291	0.6954	0.9881	0.0119
22950	-10339.6421	-2.0061	-0.3666	0.8291	18.6611	13.9268	17.0615	12.5924	0.1037	-1.6071	2.3717	2.7364	6.5146	1.5184	1.5184	0.7	0.9867	0.0133
23000	-10344.6177	-2.0177	-0.3557	0.8265	18.6611	12.9811	14.8344	12.1593	0.1095	-1.6075	2.264	2.7399	7.4387	1.5821	1.5821	0.6996	0.9939	0.0061
23050	-10322.5439	-2.0731	-0.3603	0.8757	18.6611	12.3526	14.8177	11.2229	0.0968	-1.5499	2.4221	2.733	7.3719	1.6187	1.6187	0.6948	0.9904	0.0096
23100	-10410.9459	-2.1011	-0.3574	0.8789	16.9592	12.4832	13.8599	11.3034	0.0732	-1.616	2.6154	2.7551	6.3915	1.433	1.433	0.6681	0.9796	0.0204
23150	-10337.0989	-2.1393	-0.3571	0.8928	17.6708	12.9494	15.7519	12.1712	0.0739	-1.3748	3.2819	2.8142	6.4388	1.4987	1.4987	0.6618	0.9808	0.0192
23200	-10425.2018	-2.0362	-0.3533	0.84	17.6708	13.4751	15.8061	12.1712	0.1023	-1.3995	3.0654	2.784	6.6065	1.4414	1.4414	0.6685	0.9881	0.0119
23250	-10472.21	-1.9999	-0.348	0.8046	16.5503	13.0325	14.0609	12.8404	0.069	-1.4808	2.9402	2.7984	6.754	1.5193	1.5193	0.671	0.9917	0.0083
23300	-10465.7351	-2.0731	-0.3532	0.8714	16.5503	12.8317	15.8379	11.961	0.0562	-1.4751	3.0602	2.7658	7.2056	1.5678	1.5678	0.657	0.9932	0.0068
23350	-10540.5875	-2.0195	-0.346	0.8245	16.11	12.1935	14.4001	11.481	0.0391	-1.601	3.1352	2.8063	7.0367	1.4911	1.4911	0.669	0.9874	0.0126
23400	-10472.2949	-2.0197	-0.3625	0.843	17.5665	12.1935	15.7055	11.0348	0.0789	-1.6969	2.3987	2.681	7.4777	1.5885	1.5885	0.7054	0.9942	0.0058
23450	-10421.6963	-2.0283	-0.3588	0.8785	17.5665	12.1135	14.576	11.0986	0.0702	-1.6205	2.7052	2.7595	6.422	1.4904	1.4904	0.6734	0.9874	0.0126
23500	-10496.7117	-2.0151	-0.3533	0.8347	19.1093	13.3957	17.3514	11.0508	0.0658	-1.4537	2.8214	2.775	6.1265	1.4051	1.4051	0.6748	0.9828	0.0172
23550	-10483.4299	-2.1143	-0.3421	0.9006	16.0711	12.3926	16.4514	11.0329	0.0498	-1.5653	3.1226	2.7914	7.7734	1.5474	1.5474	0.6858	0.9942	0.0058
23600	-10518.73	-2.071	-0.3507	0.8868	20.0646	14.5515	16.6859	11.0919	0.0639	-1.4638	2.8358	2.7501	6.1724	1.4523	1.4523	0.6626	0.984	0.016
23650	-10277.6955	-2.1511	-0.3458	0.8985	18.3768	13.1687	17.1843	12.8226	0.0848	-1.5974	2.9031	2.7446	6.687	1.5195	1.5195	0.6796	0.9862	0.0138
23700	-10361.6821	-2.0587	-0.3613	0.8985	18.3768	11.4469	16.3924	11.888	0.0782	-1.5793	2.9381	2.7554	6.2663	1.4455	1.4455	0.6585	0.9792	0.0208
23750	-10374.7304	-2.0808	-0.352	0.9011	20.8843	12.7167	16.0577	12.6688	0.0917	-1.527	2.8965	2.7815	6.8497	1.4179	1.4179	0.6793	0.9877	0.0123
23800	-10486.2062	-2.1084	-0.3489	0.9104	20.7498	12.8709	16.7371	12.7928	0.0899	-1.3586	3.0138	2.8154	6.2452	1.4095	1.4095	0.6522	0.987	0.013
23850	-10366.2416	-2.0535	-0.3553	0.8697	21.4035	13.0242	15.1531	11.7452	0.0679	-1.3566	3.3784	2.8426	7.0998	1.3541	1.3541	0.6516	0.9893	0.0107
23900	-10296.8713	-2.0507	-0.3546	0.8279	19.9135	13.5147	17.8549	12.4153	0.0811	-1.4925	3.2667	2.791	6.6769	1.416	1.416	0.6717	0.991	0.009
23950	-10521.8483	-2.0027	-0.3638	0.852	20.0948	13.9572	16.359	13.1526	0.079	-1.4857	3.4897	2.741	6.4867	1.504	1.504	0.6772	0.9831	0.0169
24000	-10426.4993	-2.0476	-0.3677	0.8732	17.9572	13.1912	16.359	12.8458	0.0756	-1.4456	3.3628	2.8212	7.1009	1.4049	1.4049	0.6685	0.9882	0.0118
24050	-10562.2512	-2.0177	-0.3633	0.8617	19.3121	14.0424	16.1696	13.3608	0.0615	-1.6953	3.4008	2.724	6.5318	1.5576	1.5576	0.6867	0.9872	0.0128
24100	-10526.9772	-2.0052	-0.3663	0.8589	18.1471	12.9834	16.1376	12.8018	0.0784	-1.5022	2.9803	2.7335	6.4556	1.5142	1.5142	0.686	0.9892	0.0108
24150	-10559.7751	-1.9669	-0.3692	0.8162	19.6012	14.1203	15.8	12.8018	0.0777	-1.5701	2.7402	2.7407	6.3561	1.4944	1.4944	0.6811	0.9888	0.0112
24200	-10476.487	-1.9686	-0.3684	0.8176	19.6012	13.4542	16.7271	14.2396	0.085	-1.5063	3.027	2.7932	6.9942	1.4615	1.4615	0.6807	0.9882	0.0118
24250	-10469.7188	-1.994	-0.3516	0.8087	19.7014	15.5917	16.7271	13.5383	0.0739	-1.7517	3.3072	2.735	7.2685	1.6566	1.6566	0.6989	0.9901	0.0099
24300	-10457.3306	-1.9743	-0.3526	0.8365	18.8494	13.5525	15.7379	14.0178	0.0689	-1.7312	2.8647	2.7459	7.5217	1.5372	1.5372	0.6906	0.993	0.007
24350	-10519.6555	-2.0629	-0.3589	0.9033	18.8494	13.7857	15.7379	12.8988	0.0698	-1.615	3.2474	2.7742	6.5813	1.4504	1.4504	0.6697	0.9887	0.0113
