gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
214700	-10479.3696	-2.0345	-0.3623	0.8628	16.9493	13.7015	14.3562	12.3997	0.0592	-1.3856	3.2206	2.8131	6.3842	1.36	1.36	0.6562	0.9898	0.0102
214750	-10537.9671	-1.9889	-0.3625	0.8393	16.9493	11.6874	14.3562	12.0341	0.0569	-1.5507	2.9909	2.7986	7.4892	1.5172	1.5172	0.6733	0.9938	0.0062
214800	-10438.6001	-1.9991	-0.3594	0.8239	18.2555	11.6874	15.3455	13.6588	0.0774	-1.666	2.7713	2.7119	6.7767	1.5696	1.5696	0.6831	0.9892	0.0108
214850	-10445.1352	-2.0948	-0.3535	0.8865	17.3675	14.4404	15.5707	12.5317	0.0891	-1.5906	2.6737	2.7574	7.606	1.6056	1.6056	0.6958	0.9926	0.0074
214900	-10408.3473	-2.0235	-0.3654	0.8586	18.5354	13.4247	15.5707	12.5317	0.073	-1.3827	2.7653	2.7716	7.0068	1.4939	1.4939	0.6671	0.9921	0.0079
214950	-10481.4607	-2.0842	-0.3518	0.8812	17.176	13.0794	16.7382	12.5317	0.063	-1.5732	2.9411	2.7552	6.4371	1.488	1.488	0.6784	0.9877	0.0123
215000	-10443.6501	-2.1272	-0.3344	0.899	17.3961	13.0794	16.1343	13.1479	0.1008	-1.5742	2.3872	2.7476	7.3156	1.5672	1.5672	0.6853	0.9912	0.0088
215050	-10457.843	-2.0319	-0.3649	0.8185	18.6886	13.0794	16.1343	12.454	0.0792	-1.6881	2.4708	2.7568	6.7612	1.551	1.551	0.681	0.9911	0.0089
215100	-10689.6396	-1.9835	-0.3551	0.8305	18.1273	13.123	14.2655	11.8004	0.0642	-1.6061	2.8166	2.7715	7.0338	1.4806	1.4806	0.6764	0.9903	0.0097
215150	-10514.6591	-1.9886	-0.3558	0.8424	17.5377	13.4233	16.5755	12.9546	0.0819	-1.4335	3.0656	2.7971	7.4215	1.4596	1.4596	0.6697	0.9919	0.0081
215200	-10561.7091	-2.0346	-0.3589	0.876	17.0535	13.696	16.5755	12.3224	0.0943	-1.4572	3.0691	2.8094	6.5002	1.4964	1.4964	0.6637	0.987	0.013
215250	-10571.8136	-1.9839	-0.3595	0.8139	19.6563	13.696	16.7511	12.1126	0.0838	-1.3805	3.2181	2.828	7.0939	1.4922	1.4922	0.6565	0.991	0.009
215300	-10414.2502	-2.0487	-0.3623	0.8838	20.1446	14.4357	16.6028	13.4373	0.0693	-1.3945	3.3374	2.8094	6.5147	1.4971	1.4971	0.6494	0.9876	0.0124
215350	-10297.4168	-2.0182	-0.3563	0.8326	19.2129	13.1374	16.74	12.6614	0.0724	-1.4492	3.586	2.7933	6.7498	1.3717	1.3717	0.6693	0.985	0.015
215400	-10427.4806	-2.0397	-0.3662	0.8758	19.0153	13.1374	15.3837	11.9317	0.0874	-1.5643	2.9907	2.7549	6.5239	1.4003	1.4003	0.6871	0.9884	0.0116
215450	-10516.6144	-2.0225	-0.3613	0.855	18.0018	11.7458	15.4913	11.8139	0.0634	-1.2676	3.5189	2.8032	6.4643	1.3238	1.3238	0.6484	0.9795	0.0205
215500	-10357.5867	-2.0658	-0.356	0.8687	18.0018	12.973	15.4913	12.7401	0.0684	-1.519	2.9226	2.7892	6.906	1.3682	1.3682	0.6757	0.9863	0.0137
215550	-10575.1968	-1.9883	-0.3534	0.8356	17.7481	13.856	15.4913	11.8798	0.0732	-1.5445	2.6249	2.7706	6.8157	1.5716	1.5716	0.6737	0.9904	0.0096
215600	-10376.4156	-2.0069	-0.3624	0.835	19.0493	13.856	16.041	13.5308	0.088	-1.6594	2.5059	2.761	7.1866	1.6495	1.6495	0.7057	0.988	0.012
215650	-10435.3519	-2.022	-0.3593	0.852	18.6804	11.8679	16.1401	13.5308	0.0681	-1.5255	3.3078	2.7212	7.0548	1.5358	1.5358	0.6731	0.9937	0.0063
215700	-10566.7838	-2.0148	-0.3668	0.866	18.6804	11.825	14.8795	12.2694	0.0728	-1.3845	3.3392	2.7519	7.3493	1.4713	1.4713	0.6734	0.9906	0.0094
215750	-10430.6364	-2.004	-0.3648	0.8544	18.6804	11.9867	17.3756	12.2694	0.089	-1.5189	2.8183	2.7609	7.1909	1.5142	1.5142	0.6779	0.9889	0.0111
215800	-10560.244	-2.0752	-0.3558	0.8793	20.006	12.4454	16.6249	13.1508	0.0672	-1.594	3.0382	2.7732	7.3738	1.5303	1.5303	0.6737	0.9914	0.0086
215850	-10410.7671	-2.0851	-0.3636	0.9271	19.8383	12.1491	16.6249	13.3888	0.0845	-1.5223	3.0104	2.7472	7.2222	1.5272	1.5272	0.6825	0.9874	0.0126
215900	-10458.1862	-2.0664	-0.3559	0.865	19.8383	13.4062	15.44	13.2332	0.0784	-1.4934	2.9566	2.7977	7.0126	1.4076	1.4076	0.6509	0.9917	0.0083
215950	-10495.2997	-2.0132	-0.3588	0.8505	17.176	13.4062	15.887	12.4403	0.0748	-1.5706	3.2642	2.7887	6.9935	1.5441	1.5441	0.6647	0.99	0.01
216000	-10647.017	-2.0493	-0.3551	0.8911	18.8343	13.4062	17.2722	11.7362	0.0943	-1.5423	3.0707	2.7364	7.1552	1.6348	1.6348	0.6869	0.9926	0.0074
216050	-10526.6951	-2.0247	-0.3644	0.8844	18.8343	14.7781	16.5043	12.8838	0.1261	-1.825	1.9898	2.6292	6.995	1.6502	1.6502	0.7173	0.991	0.009
216100	-10550.4027	-1.9923	-0.3636	0.854	18.0606	12.4236	18.1893	11.4161	0.0688	-1.8022	2.3059	2.6662	6.4807	1.6645	1.6645	0.7017	0.9919	0.0081
216150	-10492.5298	-2.0299	-0.3614	0.8696	18.5543	13.3672	16.3938	12.7087	0.1105	-1.8157	1.8221	2.6687	6.6141	1.64	1.64	0.7301	0.9867	0.0133
216200	-10456.64	-2.1135	-0.3584	0.898	16.1982	13.3672	16.9373	11.8465	0.1208	-1.8654	1.8413	2.6871	7.3932	1.8051	1.8051	0.7217	0.9925	0.0075
216250	-10343.6201	-2.0297	-0.3642	0.8773	16.1982	13.3672	16.819	11.6972	0.113	-1.8606	1.9603	2.6608	6.3489	1.7502	1.7502	0.7285	0.9882	0.0118
216300	-10500.1719	-2.0084	-0.3707	0.8517	16.0317	13.5952	16.5452	11.3512	0.0877	-1.6994	2.056	2.7036	6.7282	1.5759	1.5759	0.6919	0.9894	0.0106
216350	-10482.2447	-1.9907	-0.3595	0.8187	16.0908	13.5952	15.2241	12.5525	0.0975	-1.7049	2.291	2.6704	7.1869	1.7138	1.7138	0.715	0.9901	0.0099
216400	-10496.3021	-2.0497	-0.3544	0.869	16.9007	12.7548	15.2759	12.6021	0.1086	-1.9717	2.0156	2.6223	7.4686	1.7501	1.7501	0.7281	0.9923	0.0077
216450	-10458.1897	-2.076	-0.3496	0.8818	17.9843	12.7548	15.2759	13.7406	0.1145	-1.8537	2.2171	2.6548	7.7284	1.7273	1.7273	0.7186	0.9944	0.0056
216500	-10386.113	-2.1089	-0.3526	0.8965	18.5898	12.7548	15.4645	13.5293	0.1096	-1.6683	2.179	2.6832	7.5728	1.6468	1.6468	0.704	0.9913	0.0087
216550	-10533.2803	-1.9988	-0.3636	0.8152	19.5909	12.7548	15.4645	13.0725	0.0954	-1.682	2.3425	2.7214	6.6726	1.7103	1.7103	0.6927	0.9888	0.0112
216600	-10616.4459	-2.0433	-0.3594	0.834	19.5909	12.792	14.4594	13.2679	0.0929	-1.656	2.598	2.7114	7.1849	1.5954	1.5954	0.6961	0.9933	0.0067
216650	-10400.3806	-2.0638	-0.3416	0.8599	19.3415	13.7638	14.5326	13.7716	0.0695	-1.7078	2.4401	2.7374	6.7583	1.5977	1.5977	0.7172	0.9916	0.0084
216700	-10499.2067	-2.0607	-0.3495	0.8604	18.3251	13.6191	15.6591	11.8464	0.0693	-1.7838	2.4411	2.7304	7.0427	1.5933	1.5933	0.7009	0.9889	0.0111
216750	-10485.6347	-2.0055	-0.3569	0.8354	17.6399	13.6191	13.9977	12.085	0.1152	-1.7351	2.022	2.6547	6.3181	1.6496	1.6496	0.7175	0.9847	0.0153
216800	-10496.8718	-2.0571	-0.3622	0.9057	18.4868	13.1219	13.9977	11.7394	0.093	-1.566	2.5976	2.7162	6.25	1.4974	1.4974	0.687	0.9826	0.0174
216850	-10406.6217	-2.0444	-0.3568	0.8728	21.245	13.1219	17.2285	12.1566	0.0786	-1.6744	2.3136	2.7478	6.6474	1.5542	1.5542	0.7015	0.9896	0.0104
216900	-10545.6248	-2.038	-0.3542	0.8635	20.3586	13.6197	17.2285	13.6707	0.1197	-1.7441	2.3814	2.7128	6.4619	1.6442	1.6442	0.7105	0.9884	0.0116
216950	-10471.893	-2.0212	-0.3589	0.8522	18.8338	13.8661	15.142	12.2472	0.0965	-1.7199	2.2926	2.7094	6.7035	1.5378	1.5378	0.6959	0.9916	0.0084
217000	-10534.8284	-2.0166	-0.3617	0.8377	18.6393	13.8661	16.4227	12.6087	0.0705	-1.5685	2.7866	2.7602	7.6019	1.5662	1.5662	0.6768	0.9944	0.0056
217050	-10468.3093	-2.0537	-0.3573	0.8571	17.4642	13.8661	16.5406	11.5925	0.0583	-1.4648	3.1501	2.778	7.7769	1.5735	1.5735	0.6859	0.992	0.008
217100	-10395.2296	-2.0689	-0.3568	0.8844	18.0745	12.942	16.5406	12.6806	0.0425	-1.6985	3.1339	2.7675	6.9932	1.578	1.578	0.6818	0.9891	0.0109
217150	-10412.7447	-2.0552	-0.3593	0.8745	18.231	12.9841	14.1562	12.6806	0.0557	-1.5352	3.4738	2.7873	6.9134	1.3982	1.3982	0.6621	0.984	0.016
217200	-10449.8386	-2.0499	-0.3469	0.8497	18.3678	11.9744	14.1562	12.6543	0.0423	-1.5848	3.355	2.7759	6.6352	1.4387	1.4387	0.6635	0.9854	0.0146
217250	-10429.7852	-1.9644	-0.3579	0.794	19.2145	11.9744	15.406	13.1255	0.0742	-1.4842	3.2166	2.8081	7.1502	1.4739	1.4739	0.6734	0.9889	0.0111
217300	-10409.4258	-2.03	-0.3611	0.8466	19.6649	12.9417	16.6552	12.3979	0.0794	-1.5104	2.9223	2.7904	6.306	1.4297	1.4297	0.6751	0.9802	0.0198
217350	-10545.2305	-2.0246	-0.3516	0.8581	19.064	12.9417	17.6548	12.9669	0.0753	-1.616	2.874	2.7434	6.7948	1.5283	1.5283	0.706	0.9936	0.0064
217400	-10570.4463	-1.9487	-0.3634	0.8037	19.1746	12.9417	15.1316	12.8505	0.0759	-1.4719	2.8605	2.8126	6.9118	1.4794	1.4794	0.6747	0.991	0.009
217450	-10513.4902	-2.0784	-0.3564	0.8881	19.1746	13.6957	15.1316	12.8505	0.0717	-1.695	3.0842	2.7776	7.1618	1.5939	1.5939	0.6824	0.99	0.01
217500	-10481.8254	-2.0865	-0.3601	0.8859	18.3511	15.062	15.1316	13.5996	0.0779	-1.5557	3.1625	2.7915	6.3531	1.5033	1.5033	0.6785	0.9827	0.0173
217550	-10385.1119	-2.071	-0.3616	0.9093	18.1888	12.3695	16.7749	13.5996	0.0628	-1.3395	3.7882	2.8158	7.2677	1.507	1.507	0.6455	0.9907	0.0093
217600	-10511.3328	-2.0812	-0.3439	0.8831	18.1888	12.3695	14.732	12.5421	0.0525	-1.3553	3.8375	2.7928	7.7699	1.448	1.448	0.6588	0.9898	0.0102
217650	-10391.3095	-2.0562	-0.3353	0.8537	18.0462	12.3695	17.0034	12.1513	0.0508	-1.2185	4.0807	2.8712	6.2367	1.3772	1.3772	0.6279	0.9842	0.0158
217700	-10611.9243	-2.0846	-0.3473	0.871	16.7487	11.537	14.6363	12.1513	0.0375	-1.0113	4.6704	2.8416	6.7096	1.3536	1.3536	0.6104	0.9862	0.0138
217750	-10547.0054	-2.078	-0.3436	0.8713	16.588	12.6605	14.6363	11.2591	0.034	-0.9769	4.5494	2.9182	6.5712	1.2533	1.2533	0.6056	0.9839	0.0161
217800	-10402.6438	-2.1104	-0.3535	0.9082	19.1376	11.8813	14.6363	11.2591	0.0221	-1.2237	4.9606	2.8898	7.4923	1.301	1.301	0.6239	0.992	0.008
217850	-10462.3438	-2.061	-0.3641	0.8737	17.9776	11.4721	14.6363	13.6375	0.0305	-1.083	4.7453	2.9032	7.3325	1.3642	1.3642	0.6038	0.9903	0.0097
217900	-10420.2134	-2.0434	-0.36	0.8556	19.2366	13.8718	16.0184	12.3858	0.066	-0.9496	4.5365	2.8581	7.0672	1.3475	1.3475	0.6085	0.9901	0.0099
217950	-10218.0691	-2.1339	-0.3506	0.9033	20.5936	13.4468	16.4969	12.2891	0.0689	-0.9887	4.0935	2.9264	7.3848	1.3797	1.3797	0.6166	0.9894	0.0106
218000	-10357.1455	-2.1269	-0.3514	0.904	18.971	13.4326	16.4892	13.6665	0.0656	-1.3511	3.6935	2.8525	6.9512	1.3985	1.3985	0.6336	0.987	0.013
218050	-10282.6045	-2.1482	-0.343	0.9123	19.1636	13.5249	16.4892	11.3992	0.0804	-1.3478	3.2101	2.8308	6.6483	1.4751	1.4751	0.6618	0.9848	0.0152
218100	-10328.6585	-2.1357	-0.3497	0.9009	18.8932	13.5249	15.6462	12.2707	0.0443	-1.5415	3.7716	2.7881	6.6284	1.4105	1.4105	0.6693	0.9878	0.0122
218150	-10451.21	-2.1044	-0.3549	0.8955	17.5273	13.5249	16.3665	11.915	0.0775	-1.4859	3.0375	2.8295	7.0368	1.5749	1.5749	0.6736	0.9935	0.0065
218200	-10476.6902	-1.9697	-0.3732	0.822	17.4623	12.954	14.9188	12.9966	0.0825	-1.5787	2.8247	2.7586	6.4993	1.5736	1.5736	0.69	0.9846	0.0154
218250	-10430.6432	-2.0109	-0.3673	0.8606	19.7454	12.954	17.1406	12.9966	0.0993	-1.7085	2.4407	2.7094	6.6848	1.6272	1.6272	0.6932	0.9938	0.0062
218300	-10578.2371	-2.0393	-0.3486	0.8717	17.3556	12.4372	16.5492	12.9592	0.064	-1.6593	2.7066	2.7343	7.2453	1.6895	1.6895	0.7047	0.9925	0.0075
218350	-10526.3192	-2.0429	-0.3549	0.8648	19.1315	12.9306	16.5492	13.1923	0.094	-1.6118	2.8273	2.7389	6.8926	1.4275	1.4275	0.6782	0.9928	0.0072
218400	-10589.3184	-2.0447	-0.3501	0.8736	18.5408	12.8666	17.6488	11.4	0.0868	-1.6895	2.2247	2.7091	6.9855	1.5356	1.5356	0.6923	0.9909	0.0091
218450	-10626.2341	-1.929	-0.3565	0.7838	18.4251	12.8666	17.9854	11.4	0.0891	-1.4559	2.723	2.7999	6.7057	1.5073	1.5073	0.664	0.99	0.01
218500	-10474.7403	-2.014	-0.341	0.822	18.0905	12.0548	15.2647	12.8637	0.0571	-1.3599	3.6982	2.822	6.4612	1.4383	1.4383	0.6502	0.986	0.014
218550	-10405.4496	-1.9789	-0.3556	0.8404	18.6324	12.8284	14.8168	12.8637	0.1187	-1.4396	2.6802	2.7552	6.6569	1.4897	1.4897	0.685	0.9898	0.0102
218600	-10613.3372	-1.9841	-0.3553	0.8029	18.6809	13.5042	15.5218	13.1713	0.0721	-1.4296	3.1696	2.7771	6.5252	1.3893	1.3893	0.6527	0.9834	0.0166
218650	-10387.4099	-2.0658	-0.3455	0.8742	18.6809	13.0628	15.441	12.6588	0.0732	-1.1797	3.7869	2.8702	6.6267	1.3714	1.3714	0.6385	0.9873	0.0127
218700	-10348.0414	-2.0503	-0.3531	0.86	18.4186	12.1848	15.4012	12.4012	0.0551	-1.4705	3.5119	2.8054	6.6395	1.4572	1.4572	0.6494	0.9878	0.0122
218750	-10446.0262	-2.0524	-0.3555	0.8457	18.4186	12.1848	16.4547	12.8862	0.0692	-1.4492	3.1851	2.7754	6.329	1.4639	1.4639	0.6796	0.982	0.018
218800	-10330.7566	-2.0535	-0.3559	0.879	18.4186	13.8739	15.3543	11.2463	0.0461	-1.3818	3.7173	2.7652	6.5179	1.4313	1.4313	0.6706	0.9849	0.0151
218850	-10423.1368	-2.0187	-0.3657	0.8795	21.477	13.8739	15.3543	12.6176	0.064	-1.3627	3.8276	2.8162	6.4862	1.4457	1.4457	0.6461	0.9865	0.0135
218900	-10316.3102	-2.0581	-0.3673	0.8839	21.477	13.0372	15.2678	12.6176	0.0486	-1.0896	4.5748	2.8812	6.7301	1.3715	1.3715	0.6169	0.9871	0.0129
218950	-10427.5725	-2.0526	-0.379	0.9064	19.6458	13.0372	17.152	12.9135	0.0632	-1.2456	4.2781	2.8469	6.9862	1.3392	1.3392	0.6258	0.985	0.015
219000	-10568.1599	-2.0436	-0.3734	0.8922	18.8417	13.6044	15.7579	12.858	0.0419	-1.4036	4.0777	2.824	7.5694	1.4176	1.4176	0.6394	0.993	0.007
219050	-10495.7986	-2.0301	-0.3622	0.8575	19.2008	13.587	18.3182	12.9161	0.0576	-1.4526	3.6332	2.8032	7.0939	1.533	1.533	0.6518	0.9902	0.0098
219100	-10395.6795	-1.9975	-0.3693	0.8188	19.3999	13.2403	17.9003	13.608	0.0505	-1.2344	4.0845	2.8617	7.0876	1.4173	1.4173	0.6333	0.9871	0.0129
219150	-10618.0215	-2.0376	-0.3514	0.8509	17.7956	13.5569	17.2446	12.7129	0.0633	-1.4038	3.6636	2.798	6.68	1.5153	1.5153	0.6434	0.9883	0.0117
219200	-10544.7585	-1.9938	-0.3667	0.8565	20.1401	13.5569	17.2446	12.7129	0.0667	-1.5531	3.1239	2.7807	6.8355	1.4138	1.4138	0.6765	0.9892	0.0108
219250	-10390.8433	-2.0882	-0.3575	0.8737	20.1401	13.5569	14.8252	12.7776	0.0947	-1.5475	2.9808	2.7494	6.6067	1.5716	1.5716	0.6754	0.9904	0.0096
219300	-10474.4891	-1.9995	-0.3557	0.7893	19.8075	12.7085	15.3924	12.9293	0.0596	-1.5954	3.3963	2.7516	7.3593	1.5591	1.5591	0.6774	0.988	0.012
219350	-10438.5558	-2.0409	-0.3533	0.8543	19.8075	13.0813	15.3924	11.7054	0.0816	-1.5129	2.8522	2.7572	6.6719	1.5255	1.5255	0.6726	0.9873	0.0127
219400	-10426.9816	-2.034	-0.3494	0.8479	18.5928	12.5515	16.3279	10.9254	0.0676	-1.3046	3.0202	2.8184	7.1134	1.4726	1.4726	0.6514	0.9896	0.0104
219450	-10390.1026	-2.0676	-0.3602	0.8588	18.7596	12.4201	16.3279	12.1502	0.0686	-1.4287	3.0824	2.7846	6.6075	1.4642	1.4642	0.6607	0.9921	0.0079
219500	-10431.5449	-2.0652	-0.3614	0.8712	19.4767	12.4201	15.0245	12.9787	0.0605	-1.316	3.5346	2.7917	6.4759	1.3944	1.3944	0.6513	0.9873	0.0127
219550	-10504.2977	-2.0498	-0.3761	0.9166	19.4767	12.4201	14.9197	12.9787	0.0828	-1.2206	3.5238	2.7988	6.1445	1.3156	1.3156	0.6345	0.9756	0.0244
219600	-10439.3105	-2.1181	-0.3527	0.9245	20.0813	12.4201	16.026	11.8814	0.0793	-1.311	3.4339	2.8115	7.5014	1.3916	1.3916	0.6569	0.9911	0.0089
219650	-10346.1584	-2.0912	-0.3699	0.9067	18.4471	14.2923	17.3509	13.2835	0.0662	-1.472	3.732	2.7938	6.9712	1.4231	1.4231	0.6674	0.9883	0.0117
219700	-10397.5609	-2.0651	-0.3616	0.9044	19.3122	13.5882	16.3879	13.2835	0.0703	-1.436	3.2439	2.7905	7.0091	1.4094	1.4094	0.6606	0.9901	0.0099
219750	-10493.1739	-1.9983	-0.3496	0.8093	19.3019	13.9749	17.6846	13.4984	0.0743	-1.5656	3.3492	2.7778	7.2514	1.5968	1.5968	0.6845	0.9943	0.0057
219800	-10456.1473	-2.0683	-0.3494	0.8905	19.0708	13.9818	16.8157	13.0607	0.0682	-1.6299	3.165	2.7782	6.725	1.5509	1.5509	0.6757	0.9876	0.0124
219850	-10490.6346	-2.0642	-0.3559	0.8982	19.0343	13.9818	16.8157	13.3287	0.0761	-1.5288	3.0861	2.7268	7.3367	1.6126	1.6126	0.6907	0.9894	0.0106
219900	-10688.3326	-2.0141	-0.3555	0.8686	19.0343	14.9337	16.8157	12.2822	0.0686	-1.6929	2.6542	2.7056	6.7806	1.6511	1.6511	0.6924	0.9915	0.0085
219950	-10696.7023	-1.996	-0.36	0.8922	17.8081	13.5371	15.5449	12.9051	0.0766	-1.8898	2.1824	2.6727	7.1994	1.7147	1.7147	0.7136	0.9943	0.0057
220000	-10519.6382	-1.9617	-0.3579	0.7877	17.3603	13.091	17.0334	12.4316	0.1053	-1.916	1.8243	2.6578	7.439	1.8209	1.8209	0.7215	0.9971	0.0029
220050	-10318.9556	-2.0738	-0.3652	0.8931	19.1645	12.4289	17.6645	12.2565	0.1105	-1.8858	1.9626	2.6719	7.5918	1.781	1.781	0.7083	0.9969	0.0031
220100	-10436.6893	-2.0678	-0.3531	0.9046	18.0511	13.0098	18.4571	12.0836	0.0974	-1.759	2.3165	2.6826	7.0704	1.6818	1.6818	0.7047	0.9929	0.0071
220150	-10603.8902	-2.0118	-0.3604	0.8499	20.5014	13.2342	17.2046	13.3246	0.0964	-1.924	2.3361	2.6398	7.2792	1.6963	1.6963	0.7152	0.9907	0.0093
220200	-10376.9589	-2.0103	-0.3587	0.7998	20.5014	13.9536	17.2046	13.2643	0.096	-1.9791	2.2482	2.6687	7.3652	1.736	1.736	0.7184	0.9943	0.0057
220250	-10470.8272	-1.982	-0.3639	0.8182	20.5014	13.6918	17.2046	13.3112	0.0842	-1.6647	2.5341	2.6985	6.6181	1.5988	1.5988	0.6981	0.9942	0.0058
220300	-10440.835	-2.0095	-0.3736	0.8663	18.8145	12.8853	16.0898	13.3112	0.0927	-1.4378	2.7398	2.7694	6.8001	1.4867	1.4867	0.6757	0.9915	0.0085
220350	-10428.8882	-2.0419	-0.366	0.8868	18.7576	12.8853	16.0898	13.3112	0.0936	-1.5856	2.915	2.7635	7.6191	1.5713	1.5713	0.6769	0.9939	0.0061
220400	-10461.4286	-2.0234	-0.3636	0.868	19.7776	12.8853	16.4827	13.8052	0.0731	-1.5275	3.2069	2.7295	7.1272	1.549	1.549	0.67	0.9914	0.0086
220450	-10504.1975	-1.9663	-0.3576	0.7889	21.0514	14.043	16.0952	13.8593	0.0645	-1.5484	3.3177	2.8234	7.0839	1.4961	1.4961	0.6726	0.9859	0.0141
220500	-10475.3399	-2.0386	-0.3507	0.842	19.5021	13.3991	15.8348	12.763	0.0887	-1.5713	2.9507	2.7462	6.882	1.5454	1.5454	0.6761	0.9868	0.0132
220550	-10490.6266	-1.9851	-0.3568	0.8259	20.6335	14.4713	16.8509	12.1858	0.0805	-1.7682	2.8961	2.6915	6.721	1.5926	1.5926	0.6942	0.9878	0.0122
220600	-10578.0557	-2.0085	-0.3585	0.8534	20.6335	14.4713	16.8509	12.1858	0.0826	-1.7507	3.2697	2.7003	7.3166	1.6747	1.6747	0.7031	0.9932	0.0068
220650	-10415.8277	-2.0679	-0.3567	0.8828	18.2803	14.4713	16.2789	13.0546	0.0883	-1.641	2.805	2.7636	7.9122	1.5402	1.5402	0.6737	0.9915	0.0085
220700	-10460.768	-1.987	-0.3778	0.8305	19.3592	11.6623	16.2953	12.5349	0.0598	-1.5438	3.0216	2.7575	7.5623	1.6172	1.6172	0.673	0.9924	0.0076
220750	-10419.0804	-1.98	-0.3602	0.8103	18.5476	13.216	15.5358	11.9501	0.0737	-1.5988	2.9532	2.8138	6.9715	1.4671	1.4671	0.67	0.992	0.008
220800	-10416.1596	-2.1203	-0.3469	0.8939	18.8085	13.1074	16.5715	11.208	0.0948	-1.4745	2.6304	2.7835	6.7444	1.5187	1.5187	0.6912	0.9885	0.0115
220850	-10574.3291	-2.0148	-0.3549	0.8598	17.5522	13.4358	15.8057	11.0456	0.0706	-1.5265	3.1252	2.7507	6.8481	1.4589	1.4589	0.6856	0.9893	0.0107
220900	-10384.8653	-2.0563	-0.3509	0.8946	20.2185	13.4855	15.8057	12.8247	0.0974	-1.771	2.332	2.6721	6.0899	1.6229	1.6229	0.7093	0.9906	0.0094
220950	-10373.7037	-2.0603	-0.359	0.8806	18.5429	13.4855	17.0146	12.8247	0.0852	-1.6529	2.8452	2.7482	7.4625	1.5295	1.5295	0.68	0.9926	0.0074
221000	-10507.3097	-2.0581	-0.3672	0.8852	16.8025	12.3981	14.7012	12.189	0.0933	-1.4593	2.9953	2.7821	6.7925	1.5796	1.5796	0.6765	0.99	0.01
221050	-10352.3713	-2.0325	-0.366	0.8547	18.4133	12.3981	18.1422	13.4759	0.0793	-1.3708	3.091	2.7814	7.0026	1.4568	1.4568	0.653	0.9914	0.0086
221100	-10384.9925	-2.049	-0.3506	0.8222	20.6849	12.3225	17.0334	12.4686	0.0972	-1.444	2.7274	2.8199	6.7144	1.4419	1.4419	0.6704	0.9887	0.0113
221150	-10438.9405	-1.9643	-0.3552	0.8041	17.9745	13.4164	16.4669	12.4686	0.0886	-1.706	2.7597	2.7148	6.5645	1.5509	1.5509	0.6843	0.987	0.013
221200	-10714.1517	-1.9289	-0.3691	0.783	16.2972	13.4164	15.5232	12.4686	0.0809	-1.8438	2.549	2.7122	6.3151	1.667	1.667	0.7014	0.9887	0.0113
221250	-10734.4358	-2.0117	-0.3617	0.8412	16.825	14.3994	15.8384	12.4686	0.1087	-1.7418	1.9985	2.7412	6.6646	1.599	1.599	0.7123	0.9895	0.0105
221300	-10448.4008	-2.0449	-0.3649	0.8717	18.2854	13.4907	15.8384	12.3317	0.0665	-1.5418	3.1486	2.8321	7.2623	1.4397	1.4397	0.6734	0.9885	0.0115
221350	-10510.7079	-2.0773	-0.354	0.9014	18.916	11.7831	15.5447	12.9997	0.0811	-1.4207	2.8037	2.8338	7.148	1.4231	1.4231	0.6577	0.9877	0.0123
221400	-10435.6589	-2.0853	-0.3521	0.8599	19.0701	11.7565	17.8248	11.6955	0.0807	-1.3542	3.2404	2.8243	6.366	1.4124	1.4124	0.6684	0.9824	0.0176
221450	-10447.3224	-2.011	-0.3596	0.8327	19.0701	13.1933	16.1209	12.2662	0.0636	-1.3779	3.3328	2.8333	6.4102	1.3691	1.3691	0.6703	0.9857	0.0143
221500	-10573.0324	-2.0329	-0.3497	0.8809	20.0571	13.5034	16.306	13.3206	0.0629	-1.3631	3.7406	2.8366	6.8345	1.4494	1.4494	0.6379	0.9888	0.0112
221550	-10565.9316	-2.0008	-0.3599	0.8414	20.2382	13.4985	16.306	13.3206	0.0761	-1.4376	3.2369	2.8169	6.9943	1.4763	1.4763	0.6659	0.9865	0.0135
221600	-10578.7506	-1.9592	-0.3481	0.8009	19.293	13.2673	16.7815	11.975	0.0623	-1.597	3.3176	2.7451	6.178	1.5652	1.5652	0.6764	0.9875	0.0125
221650	-10461.0255	-1.9535	-0.363	0.8024	18.3922	13.9886	16.7815	13.0814	0.0687	-1.789	3.0166	2.7359	7.0393	1.6513	1.6513	0.6927	0.9862	0.0138
221700	-10560.3204	-1.9539	-0.3601	0.7893	18.4547	12.5403	17.2177	13.1981	0.0834	-1.4053	2.8678	2.7508	7.0296	1.4931	1.4931	0.6574	0.9866	0.0134
221750	-10568.52	-1.9652	-0.3611	0.8068	18.4547	12.5403	16.1457	13.0138	0.0954	-1.5798	2.8252	2.7427	6.8355	1.5082	1.5082	0.6847	0.9895	0.0105
221800	-10489.2791	-2.0094	-0.3571	0.844	16.4306	11.7608	14.2662	11.8773	0.086	-1.7372	2.4893	2.7389	7.3369	1.577	1.577	0.7001	0.9912	0.0088
221850	-10477.5413	-2.0524	-0.361	0.8611	17.704	11.7608	14.9925	11.1503	0.0863	-1.6603	2.9346	2.6831	6.9669	1.6917	1.6917	0.6904	0.9902	0.0098
